duration_in_secs,meter_id,packets,bytes
0.0,10,0,0
0.0,8,0,0
0.0,9,0,0
0.0,5,0,0
0.0,1,0,0
0.0,4,0,0
0.0,6,0,0
0.0,7,0,0
0.0,2,0,0
0.0,3,0,0
1.025744,10,0,0
1.025744,8,0,0
1.025744,9,0,0
1.025744,5,0,0
1.025744,1,11,11726
1.025744,4,0,0
1.025744,6,2,2132
1.025744,7,0,0
1.025744,2,0,0
1.025744,3,0,0
2.045685,10,0,0
2.045685,8,0,0
2.045685,9,0,0
2.045685,5,0,0
2.045685,1,40,42640
2.045685,4,0,0
2.045685,6,4,4264
2.045685,7,0,0
2.045685,2,0,0
2.045685,3,0,0
3.066546,10,0,0
3.066546,8,0,0
3.066546,9,0,0
3.066546,5,0,0
3.066546,1,68,72488
3.066546,4,0,0
3.066546,6,5,5330
3.066546,7,0,0
3.066546,2,0,0
3.066546,3,0,0
4.092837,10,0,0
4.092837,8,0,0
4.092837,9,0,0
4.092837,5,0,0
4.092837,1,97,103402
4.092837,4,0,0
4.092837,6,6,6396
4.092837,7,0,0
4.092837,2,0,0
4.092837,3,0,0
5.123436,10,0,0
5.123436,8,0,0
5.123436,9,0,0
5.123436,5,0,0
5.123436,1,126,134316
5.123436,4,0,0
5.123436,6,7,7462
5.123436,7,0,0
5.123436,2,0,0
5.123436,3,0,0
6.142496,10,0,0
6.142496,8,0,0
6.142496,9,0,0
6.142496,5,0,0
6.142496,1,155,165230
6.142496,4,0,0
6.142496,6,8,8528
6.142496,7,0,0
6.142496,2,0,0
6.142496,3,0,0
7.157159,10,0,0
7.157159,8,0,0
7.157159,9,0,0
7.157159,5,0,0
7.157159,1,184,196144
7.157159,4,0,0
7.157159,6,9,9594
7.157159,7,0,0
7.157159,2,0,0
7.157159,3,0,0
8.17984,10,0,0
8.17984,8,0,0
8.17984,9,0,0
8.17984,5,0,0
8.17984,1,212,225992
8.17984,4,0,0
8.17984,6,11,11726
8.17984,7,0,0
8.17984,2,0,0
8.17984,3,0,0
9.187547,10,0,0
9.187547,8,0,0
9.187547,9,0,0
9.187547,5,0,0
9.187547,1,240,255840
9.187547,4,0,0
9.187547,6,12,12792
9.187547,7,0,0
9.187547,2,0,0
9.187547,3,0,0
10.194957,10,0,0
10.194957,8,0,0
10.194957,9,0,0
10.194957,5,0,0
10.194957,1,269,286754
10.194957,4,0,0
10.194957,6,13,13858
10.194957,7,0,0
10.194957,2,0,0
10.194957,3,0,0
11.202432,10,0,0
11.202432,8,0,0
11.202432,9,0,0
11.202432,5,0,0
11.202432,1,298,317668
11.202432,4,0,0
11.202432,6,14,14924
11.202432,7,0,0
11.202432,2,0,0
11.202432,3,0,0
12.236504,10,0,0
12.236504,8,0,0
12.236504,9,0,0
12.236504,5,0,0
12.236504,1,327,348582
12.236504,4,0,0
12.236504,6,15,15990
12.236504,7,0,0
12.236504,2,0,0
12.236504,3,0,0
13.269496,10,0,0
13.269496,8,0,0
13.269496,9,0,0
13.269496,5,0,0
13.269496,1,356,379496
13.269496,4,0,0
13.269496,6,16,17056
13.269496,7,0,0
13.269496,2,0,0
13.269496,3,0,0
14.315487,10,0,0
14.315487,8,0,0
14.315487,9,0,0
14.315487,5,0,0
14.315487,1,385,410410
14.315487,4,0,0
14.315487,6,18,19188
14.315487,7,0,0
14.315487,2,0,0
14.315487,3,0,0
15.347255,10,0,0
15.347255,8,0,0
15.347255,9,0,0
15.347255,5,0,0
15.347255,1,414,441324
15.347255,4,0,0
15.347255,6,19,20254
15.347255,7,0,0
15.347255,2,0,0
15.347255,3,0,0
16.373131,10,0,0
16.373131,8,0,0
16.373131,9,0,0
16.373131,5,0,0
16.373131,1,443,472238
16.373131,4,0,0
16.373131,6,20,21320
16.373131,7,0,0
16.373131,2,0,0
16.373131,3,0,0
17.393224,10,0,0
17.393224,8,0,0
17.393224,9,0,0
17.393224,5,0,0
17.393224,1,471,502086
17.393224,4,0,0
17.393224,6,21,22386
17.393224,7,0,0
17.393224,2,0,0
17.393224,3,0,0
18.400763,10,0,0
18.400763,8,0,0
18.400763,9,0,0
18.400763,5,0,0
18.400763,1,500,533000
18.400763,4,0,0
18.400763,6,22,23452
18.400763,7,0,0
18.400763,2,0,0
18.400763,3,0,0
19.409604,10,0,0
19.409604,8,0,0
19.409604,9,0,0
19.409604,5,0,0
19.409604,1,500,533000
19.409604,4,0,0
19.409604,6,23,24518
19.409604,7,0,0
19.409604,2,0,0
19.409604,3,0,0
20.438057,10,0,0
20.438057,8,0,0
20.438057,9,0,0
20.438057,5,0,0
20.438057,1,500,533000
20.438057,4,0,0
20.438057,6,25,26650
20.438057,7,0,0
20.438057,2,0,0
20.438057,3,0,0
21.477531,10,0,0
21.477531,8,0,0
21.477531,9,0,0
21.477531,5,0,0
21.477531,1,500,533000
21.477531,4,0,0
21.477531,6,26,27716
21.477531,7,0,0
21.477531,2,0,0
21.477531,3,0,0
22.508082,10,0,0
22.508082,8,0,0
22.508082,9,0,0
22.508082,5,0,0
22.508082,1,500,533000
22.508082,4,0,0
22.508082,6,27,28782
22.508082,7,0,0
22.508082,2,0,0
22.508082,3,0,0
23.537081,10,0,0
23.537081,8,0,0
23.537081,9,0,0
23.537081,5,0,0
23.537081,1,500,533000
23.537081,4,0,0
23.537081,6,28,29848
23.537081,7,0,0
23.537081,2,0,0
23.537081,3,0,0
24.573054,10,0,0
24.573054,8,0,0
24.573054,9,0,0
24.573054,5,0,0
24.573054,1,500,533000
24.573054,4,0,0
24.573054,6,29,30914
24.573054,7,0,0
24.573054,2,0,0
24.573054,3,0,0
25.606893,10,0,0
25.606893,8,0,0
25.606893,9,0,0
25.606893,5,0,0
25.606893,1,500,533000
25.606893,4,0,0
25.606893,6,31,33046
25.606893,7,0,0
25.606893,2,0,0
25.606893,3,0,0
26.64045,10,0,0
26.64045,8,0,0
26.64045,9,0,0
26.64045,5,0,0
26.64045,1,500,533000
26.64045,4,0,0
26.64045,6,32,34112
26.64045,7,0,0
26.64045,2,0,0
26.64045,3,0,0
27.669669,10,0,0
27.669669,8,0,0
27.669669,9,0,0
27.669669,5,0,0
27.669669,1,500,533000
27.669669,4,0,0
27.669669,6,33,35178
27.669669,7,0,0
27.669669,2,0,0
27.669669,3,0,0
28.704196,10,0,0
28.704196,8,0,0
28.704196,9,0,0
28.704196,5,0,0
28.704196,1,500,533000
28.704196,4,0,0
28.704196,6,34,36244
28.704196,7,0,0
28.704196,2,0,0
28.704196,3,0,0
29.732419,10,0,0
29.732419,8,0,0
29.732419,9,0,0
29.732419,5,0,0
29.732419,1,500,533000
29.732419,4,0,0
29.732419,6,35,37310
29.732419,7,0,0
29.732419,2,0,0
29.732419,3,0,0
30.751407,10,0,0
30.751407,8,0,0
30.751407,9,0,0
30.751407,5,0,0
30.751407,1,500,533000
30.751407,4,0,0
30.751407,6,37,39442
30.751407,7,0,0
30.751407,2,0,0
30.751407,3,0,0
31.782923,10,0,0
31.782923,8,0,0
31.782923,9,0,0
31.782923,5,0,0
31.782923,1,500,533000
31.782923,4,0,0
31.782923,6,38,40508
31.782923,7,0,0
31.782923,2,0,0
31.782923,3,0,0
32.810434,10,0,0
32.810434,8,0,0
32.810434,9,0,0
32.810434,5,0,0
32.810434,1,500,533000
32.810434,4,0,0
32.810434,6,39,41574
32.810434,7,0,0
32.810434,2,0,0
32.810434,3,0,0
33.840336,10,0,0
33.840336,8,0,0
33.840336,9,0,0
33.840336,5,0,0
33.840336,1,500,533000
33.840336,4,0,0
33.840336,6,40,42640
33.840336,7,0,0
33.840336,2,0,0
33.840336,3,0,0
34.869893,10,0,0
34.869893,8,0,0
34.869893,9,0,0
34.869893,5,0,0
34.869893,1,500,533000
34.869893,4,0,0
34.869893,6,41,43706
34.869893,7,0,0
34.869893,2,0,0
34.869893,3,0,0
35.908085,10,0,0
35.908085,8,0,0
35.908085,9,0,0
35.908085,5,0,0
35.908085,1,500,533000
35.908085,4,0,0
35.908085,6,42,44772
35.908085,7,0,0
35.908085,2,0,0
35.908085,3,0,0
36.930804,10,0,0
36.930804,8,0,0
36.930804,9,0,0
36.930804,5,0,0
36.930804,1,500,533000
36.930804,4,0,0
36.930804,6,44,46904
36.930804,7,0,0
36.930804,2,0,0
36.930804,3,0,0
37.957016,10,0,0
37.957016,8,0,0
37.957016,9,0,0
37.957016,5,0,0
37.957016,1,500,533000
37.957016,4,0,0
37.957016,6,45,47970
37.957016,7,0,0
37.957016,2,0,0
37.957016,3,0,0
38.983225,10,0,0
38.983225,8,0,0
38.983225,9,0,0
38.983225,5,0,0
38.983225,1,500,533000
38.983225,4,0,0
38.983225,6,46,49036
38.983225,7,0,0
38.983225,2,0,0
38.983225,3,0,0
40.017643,10,0,0
40.017643,8,0,0
40.017643,9,0,0
40.017643,5,0,0
40.017643,1,500,533000
40.017643,4,0,0
40.017643,6,47,50102
40.017643,7,0,0
40.017643,2,0,0
40.017643,3,0,0
41.046904,10,0,0
41.046904,8,0,0
41.046904,9,0,0
41.046904,5,0,0
41.046904,1,500,533000
41.046904,4,0,0
41.046904,6,48,51168
41.046904,7,0,0
41.046904,2,0,0
41.046904,3,0,0
42.077116,10,0,0
42.077116,8,0,0
42.077116,9,0,0
42.077116,5,0,0
42.077116,1,500,533000
42.077116,4,0,0
42.077116,6,50,53300
42.077116,7,0,0
42.077116,2,0,0
42.077116,3,0,0
43.103653,10,0,0
43.103653,8,0,0
43.103653,9,0,0
43.103653,5,0,0
43.103653,1,500,533000
43.103653,4,0,0
43.103653,6,51,54366
43.103653,7,0,0
43.103653,2,0,0
43.103653,3,0,0
44.12933,10,0,0
44.12933,8,0,0
44.12933,9,0,0
44.12933,5,0,0
44.12933,1,500,533000
44.12933,4,0,0
44.12933,6,52,55432
44.12933,7,0,0
44.12933,2,0,0
44.12933,3,0,0
45.153097,10,0,0
45.153097,8,0,0
45.153097,9,0,0
45.153097,5,0,0
45.153097,1,500,533000
45.153097,4,0,0
45.153097,6,53,56498
45.153097,7,0,0
45.153097,2,0,0
45.153097,3,0,0
46.163611,10,0,0
46.163611,8,0,0
46.163611,9,0,0
46.163611,5,0,0
46.163611,1,500,533000
46.163611,4,0,0
46.163611,6,54,57564
46.163611,7,0,0
46.163611,2,0,0
46.163611,3,0,0
47.171269,10,0,0
47.171269,8,0,0
47.171269,9,0,0
47.171269,5,0,0
47.171269,1,500,533000
47.171269,4,0,0
47.171269,6,55,58630
47.171269,7,0,0
47.171269,2,0,0
47.171269,3,0,0
48.185657,10,0,0
48.185657,8,0,0
48.185657,9,0,0
48.185657,5,0,0
48.185657,1,500,533000
48.185657,4,0,0
48.185657,6,57,60762
48.185657,7,0,0
48.185657,2,0,0
48.185657,3,0,0
49.198836,10,0,0
49.198836,8,0,0
49.198836,9,0,0
49.198836,5,0,0
49.198836,1,500,533000
49.198836,4,0,0
49.198836,6,58,61828
49.198836,7,0,0
49.198836,2,0,0
49.198836,3,0,0
50.233742,10,0,0
50.233742,8,0,0
50.233742,9,0,0
50.233742,5,0,0
50.233742,1,500,533000
50.233742,4,0,0
50.233742,6,59,62894
50.233742,7,0,0
50.233742,2,0,0
50.233742,3,0,0
51.240782,10,0,0
51.240782,8,0,0
51.240782,9,0,0
51.240782,5,0,0
51.240782,1,500,533000
51.240782,4,0,0
51.240782,6,60,63960
51.240782,7,0,0
51.240782,2,0,0
51.240782,3,0,0
52.249158,10,0,0
52.249158,8,0,0
52.249158,9,0,0
52.249158,5,0,0
52.249158,1,500,533000
52.249158,4,0,0
52.249158,6,61,65026
52.249158,7,0,0
52.249158,2,0,0
52.249158,3,0,0
53.277951,10,0,0
53.277951,8,0,0
53.277951,9,0,0
53.277951,5,0,0
53.277951,1,500,533000
53.277951,4,0,0
53.277951,6,62,66092
53.277951,7,0,0
53.277951,2,0,0
53.277951,3,0,0
54.313685,10,0,0
54.313685,8,0,0
54.313685,9,0,0
54.313685,5,0,0
54.313685,1,500,533000
54.313685,4,0,0
54.313685,6,64,68224
54.313685,7,0,0
54.313685,2,0,0
54.313685,3,0,0
55.349979,10,0,0
55.349979,8,0,0
55.349979,9,0,0
55.349979,5,0,0
55.349979,1,500,533000
55.349979,4,0,0
55.349979,6,65,69290
55.349979,7,0,0
55.349979,2,0,0
55.349979,3,0,0
56.382175,10,0,0
56.382175,8,0,0
56.382175,9,0,0
56.382175,5,0,0
56.382175,1,500,533000
56.382175,4,0,0
56.382175,6,66,70356
56.382175,7,0,0
56.382175,2,0,0
56.382175,3,0,0
57.389559,10,0,0
57.389559,8,0,0
57.389559,9,0,0
57.389559,5,0,0
57.389559,1,500,533000
57.389559,4,0,0
57.389559,6,67,71422
57.389559,7,0,0
57.389559,2,0,0
57.389559,3,0,0
58.413391,10,0,0
58.413391,8,0,0
58.413391,9,0,0
58.413391,5,0,0
58.413391,1,500,533000
58.413391,4,0,0
58.413391,6,68,72488
58.413391,7,0,0
58.413391,2,0,0
58.413391,3,0,0
59.448035,10,0,0
59.448035,8,0,0
59.448035,9,0,0
59.448035,5,0,0
59.448035,1,500,533000
59.448035,4,0,0
59.448035,6,69,73554
59.448035,7,0,0
59.448035,2,0,0
59.448035,3,0,0
60.458398,10,0,0
60.458398,8,0,0
60.458398,9,0,0
60.458398,5,0,0
60.458398,1,500,533000
60.458398,4,0,0
60.458398,6,71,75686
60.458398,7,0,0
60.458398,2,0,0
60.458398,3,0,0
61.473529,10,0,0
61.473529,8,0,0
61.473529,9,0,0
61.473529,5,0,0
61.473529,1,500,533000
61.473529,4,0,0
61.473529,6,72,76752
61.473529,7,0,0
61.473529,2,0,0
61.473529,3,0,0
62.506368,10,0,0
62.506368,8,0,0
62.506368,9,0,0
62.506368,5,0,0
62.506368,1,500,533000
62.506368,4,0,0
62.506368,6,73,77818
62.506368,7,0,0
62.506368,2,0,0
62.506368,3,0,0
63.533717,10,0,0
63.533717,8,0,0
63.533717,9,0,0
63.533717,5,0,0
63.533717,1,500,533000
63.533717,4,0,0
63.533717,6,74,78884
63.533717,7,0,0
63.533717,2,0,0
63.533717,3,0,0
64.548668,10,0,0
64.548668,8,0,0
64.548668,9,0,0
64.548668,5,0,0
64.548668,1,500,533000
64.548668,4,0,0
64.548668,6,75,79950
64.548668,7,0,0
64.548668,2,0,0
64.548668,3,0,0
65.578317,10,0,0
65.578317,8,0,0
65.578317,9,0,0
65.578317,5,0,0
65.578317,1,500,533000
65.578317,4,0,0
65.578317,6,77,82082
65.578317,7,0,0
65.578317,2,0,0
65.578317,3,0,0
66.601758,10,0,0
66.601758,8,0,0
66.601758,9,0,0
66.601758,5,0,0
66.601758,1,500,533000
66.601758,4,0,0
66.601758,6,78,83148
66.601758,7,0,0
66.601758,2,0,0
66.601758,3,0,0
67.635625,10,0,0
67.635625,8,0,0
67.635625,9,0,0
67.635625,5,0,0
67.635625,1,500,533000
67.635625,4,0,0
67.635625,6,79,84214
67.635625,7,0,0
67.635625,2,0,0
67.635625,3,0,0
68.669861,10,0,0
68.669861,8,0,0
68.669861,9,0,0
68.669861,5,0,0
68.669861,1,500,533000
68.669861,4,0,0
68.669861,6,80,85280
68.669861,7,0,0
68.669861,2,0,0
68.669861,3,0,0
69.712431,10,0,0
69.712431,8,0,0
69.712431,9,0,0
69.712431,5,0,0
69.712431,1,500,533000
69.712431,4,0,0
69.712431,6,81,86346
69.712431,7,0,0
69.712431,2,0,0
69.712431,3,0,0
70.741536,10,0,0
70.741536,8,0,0
70.741536,9,0,0
70.741536,5,0,0
70.741536,1,500,533000
70.741536,4,0,0
70.741536,6,82,87412
70.741536,7,0,0
70.741536,2,0,0
70.741536,3,0,0
71.77052,10,0,0
71.77052,8,0,0
71.77052,9,0,0
71.77052,5,0,0
71.77052,1,500,533000
71.77052,4,0,0
71.77052,6,84,89544
71.77052,7,0,0
71.77052,2,0,0
71.77052,3,0,0
72.799951,10,0,0
72.799951,8,0,0
72.799951,9,0,0
72.799951,5,0,0
72.799951,1,500,533000
72.799951,4,0,0
72.799951,6,85,90610
72.799951,7,0,0
72.799951,2,0,0
72.799951,3,0,0
73.830599,10,0,0
73.830599,8,0,0
73.830599,9,0,0
73.830599,5,0,0
73.830599,1,500,533000
73.830599,4,0,0
73.830599,6,86,91676
73.830599,7,0,0
73.830599,2,0,0
73.830599,3,0,0
74.863573,10,0,0
74.863573,8,0,0
74.863573,9,0,0
74.863573,5,0,0
74.863573,1,500,533000
74.863573,4,0,0
74.863573,6,87,92742
74.863573,7,0,0
74.863573,2,0,0
74.863573,3,0,0
75.898583,10,0,0
75.898583,8,0,0
75.898583,9,0,0
75.898583,5,0,0
75.898583,1,500,533000
75.898583,4,0,0
75.898583,6,88,93808
75.898583,7,0,0
75.898583,2,0,0
75.898583,3,0,0
76.930589,10,0,0
76.930589,8,0,0
76.930589,9,0,0
76.930589,5,0,0
76.930589,1,500,533000
76.930589,4,0,0
76.930589,6,90,95940
76.930589,7,0,0
76.930589,2,0,0
76.930589,3,0,0
77.970914,10,0,0
77.970914,8,0,0
77.970914,9,0,0
77.970914,5,0,0
77.970914,1,500,533000
77.970914,4,0,0
77.970914,6,91,97006
77.970914,7,0,0
77.970914,2,0,0
77.970914,3,0,0
79.003422,10,0,0
79.003422,8,0,0
79.003422,9,0,0
79.003422,5,0,0
79.003422,1,500,533000
79.003422,4,0,0
79.003422,6,92,98072
79.003422,7,0,0
79.003422,2,0,0
79.003422,3,0,0
80.038725,10,0,0
80.038725,8,0,0
80.038725,9,0,0
80.038725,5,0,0
80.038725,1,500,533000
80.038725,4,0,0
80.038725,6,93,99138
80.038725,7,0,0
80.038725,2,0,0
80.038725,3,0,0
81.084031,10,0,0
81.084031,8,0,0
81.084031,9,0,0
81.084031,5,0,0
81.084031,1,500,533000
81.084031,4,0,0
81.084031,6,94,100204
81.084031,7,0,0
81.084031,2,0,0
81.084031,3,0,0
82.098986,10,0,0
82.098986,8,0,0
82.098986,9,0,0
82.098986,5,0,0
82.098986,1,500,533000
82.098986,4,0,0
82.098986,6,96,102336
82.098986,7,0,0
82.098986,2,0,0
82.098986,3,0,0
83.10898,10,0,0
83.10898,8,0,0
83.10898,9,0,0
83.10898,5,0,0
83.10898,1,500,533000
83.10898,4,0,0
83.10898,6,97,103402
83.10898,7,0,0
83.10898,2,0,0
83.10898,3,0,0
84.118628,10,0,0
84.118628,8,0,0
84.118628,9,0,0
84.118628,5,0,0
84.118628,1,500,533000
84.118628,4,0,0
84.118628,6,98,104468
84.118628,7,0,0
84.118628,2,0,0
84.118628,3,0,0
85.126119,10,0,0
85.126119,8,0,0
85.126119,9,0,0
85.126119,5,0,0
85.126119,1,500,533000
85.126119,4,0,0
85.126119,6,99,105534
85.126119,7,0,0
85.126119,2,0,0
85.126119,3,0,0
86.156604,10,0,0
86.156604,8,0,0
86.156604,9,0,0
86.156604,5,0,0
86.156604,1,500,533000
86.156604,4,0,0
86.156604,6,100,106600
86.156604,7,0,0
86.156604,2,0,0
86.156604,3,0,0
87.173316,10,0,0
87.173316,8,0,0
87.173316,9,0,0
87.173316,5,0,0
87.173316,1,500,533000
87.173316,4,0,0
87.173316,6,101,107666
87.173316,7,0,0
87.173316,2,0,0
87.173316,3,0,0
88.205983,10,0,0
88.205983,8,0,0
88.205983,9,0,0
88.205983,5,0,0
88.205983,1,500,533000
88.205983,4,0,0
88.205983,6,103,109798
88.205983,7,0,0
88.205983,2,0,0
88.205983,3,0,0
89.239543,10,0,0
89.239543,8,0,0
89.239543,9,0,0
89.239543,5,0,0
89.239543,1,500,533000
89.239543,4,0,0
89.239543,6,104,110864
89.239543,7,0,0
89.239543,2,0,0
89.239543,3,0,0
90.268729,10,0,0
90.268729,8,0,0
90.268729,9,0,0
90.268729,5,0,0
90.268729,1,500,533000
90.268729,4,0,0
90.268729,6,105,111930
90.268729,7,0,0
90.268729,2,0,0
90.268729,3,0,0
91.292865,10,0,0
91.292865,8,0,0
91.292865,9,0,0
91.292865,5,0,0
91.292865,1,500,533000
91.292865,4,0,0
91.292865,6,106,112996
91.292865,7,0,0
91.292865,2,0,0
91.292865,3,0,0
92.327218,10,0,0
92.327218,8,0,0
92.327218,9,0,0
92.327218,5,0,0
92.327218,1,500,533000
92.327218,4,0,0
92.327218,6,107,114062
92.327218,7,0,0
92.327218,2,0,0
92.327218,3,0,0
93.341597,10,0,0
93.341597,8,0,0
93.341597,9,0,0
93.341597,5,0,0
93.341597,1,500,533000
93.341597,4,0,0
93.341597,6,108,115128
93.341597,7,0,0
93.341597,2,0,0
93.341597,3,0,0
94.378361,10,0,0
94.378361,8,0,0
94.378361,9,0,0
94.378361,5,0,0
94.378361,1,500,533000
94.378361,4,0,0
94.378361,6,110,117260
94.378361,7,0,0
94.378361,2,0,0
94.378361,3,0,0
95.386235,10,0,0
95.386235,8,0,0
95.386235,9,0,0
95.386235,5,0,0
95.386235,1,500,533000
95.386235,4,0,0
95.386235,6,111,118326
95.386235,7,0,0
95.386235,2,0,0
95.386235,3,0,0
96.393132,10,0,0
96.393132,8,0,0
96.393132,9,0,0
96.393132,5,0,0
96.393132,1,500,533000
96.393132,4,0,0
96.393132,6,112,119392
96.393132,7,0,0
96.393132,2,0,0
96.393132,3,0,0
97.408588,10,0,0
97.408588,8,0,0
97.408588,9,0,0
97.408588,5,0,0
97.408588,1,500,533000
97.408588,4,0,0
97.408588,6,113,120458
97.408588,7,0,0
97.408588,2,0,0
97.408588,3,0,0
98.439376,10,0,0
98.439376,8,0,0
98.439376,9,0,0
98.439376,5,0,0
98.439376,1,500,533000
98.439376,4,0,0
98.439376,6,114,121524
98.439376,7,0,0
98.439376,2,0,0
98.439376,3,0,0
99.446337,10,0,0
99.446337,8,0,0
99.446337,9,0,0
99.446337,5,0,0
99.446337,1,500,533000
99.446337,4,0,0
99.446337,6,115,122590
99.446337,7,0,0
99.446337,2,0,0
99.446337,3,0,0
100.479165,10,0,0
100.479165,8,0,0
100.479165,9,0,0
100.479165,5,0,0
100.479165,1,500,533000
100.479165,4,0,0
100.479165,6,117,124722
100.479165,7,0,0
100.479165,2,0,0
100.479165,3,0,0
101.492558,10,0,0
101.492558,8,0,0
101.492558,9,0,0
101.492558,5,0,0
101.492558,1,500,533000
101.492558,4,0,0
101.492558,6,118,125788
101.492558,7,0,0
101.492558,2,0,0
101.492558,3,0,0
102.520892,10,0,0
102.520892,8,0,0
102.520892,9,0,0
102.520892,5,0,0
102.520892,1,500,533000
102.520892,4,0,0
102.520892,6,119,126854
102.520892,7,0,0
102.520892,2,0,0
102.520892,3,0,0
103.550063,10,0,0
103.550063,8,0,0
103.550063,9,0,0
103.550063,5,0,0
103.550063,1,500,533000
103.550063,4,0,0
103.550063,6,120,127920
103.550063,7,0,0
103.550063,2,0,0
103.550063,3,0,0
104.579217,10,0,0
104.579217,8,0,0
104.579217,9,0,0
104.579217,5,0,0
104.579217,1,500,533000
104.579217,4,0,0
104.579217,6,121,128986
104.579217,7,0,0
104.579217,2,0,0
104.579217,3,0,0
105.609006,10,0,0
105.609006,8,0,0
105.609006,9,0,0
105.609006,5,0,0
105.609006,1,500,533000
105.609006,4,0,0
105.609006,6,123,131118
105.609006,7,0,0
105.609006,2,0,0
105.609006,3,0,0
106.637014,10,0,0
106.637014,8,0,0
106.637014,9,0,0
106.637014,5,0,0
106.637014,1,500,533000
106.637014,4,0,0
106.637014,6,124,132184
106.637014,7,0,0
106.637014,2,0,0
106.637014,3,0,0
107.651193,10,0,0
107.651193,8,0,0
107.651193,9,0,0
107.651193,5,0,0
107.651193,1,500,533000
107.651193,4,0,0
107.651193,6,125,133250
107.651193,7,0,0
107.651193,2,0,0
107.651193,3,0,0
108.686993,10,0,0
108.686993,8,0,0
108.686993,9,0,0
108.686993,5,0,0
108.686993,1,500,533000
108.686993,4,0,0
108.686993,6,126,134316
108.686993,7,0,0
108.686993,2,0,0
108.686993,3,0,0
109.720302,10,0,0
109.720302,8,0,0
109.720302,9,0,0
109.720302,5,0,0
109.720302,1,500,533000
109.720302,4,0,0
109.720302,6,127,135382
109.720302,7,0,0
109.720302,2,0,0
109.720302,3,0,0
110.754677,10,0,0
110.754677,8,0,0
110.754677,9,0,0
110.754677,5,0,0
110.754677,1,500,533000
110.754677,4,0,0
110.754677,6,128,136448
110.754677,7,0,0
110.754677,2,0,0
110.754677,3,0,0
111.762208,10,0,0
111.762208,8,0,0
111.762208,9,0,0
111.762208,5,0,0
111.762208,1,500,533000
111.762208,4,0,0
111.762208,6,130,138580
111.762208,7,0,0
111.762208,2,0,0
111.762208,3,0,0
112.797747,10,0,0
112.797747,8,0,0
112.797747,9,0,0
112.797747,5,0,0
112.797747,1,500,533000
112.797747,4,0,0
112.797747,6,131,139646
112.797747,7,0,0
112.797747,2,0,0
